database,idno,name,has2025,has2026,sample_file
IMF_IFS,IMF_IFS_MFS_NSRF_17A,"Monetary, Monetary Authorities, Capital Accounts (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_17R,"Monetary, Monetary Authorities, Other Items, Net (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_20,"Monetary, Banking Institutions, Reserves (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_20C,"Monetary, Banking Institutions, Claims on Monetary Authorities, Securities (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_20N,"Monetary, Deposit Money Banks, Reserves, Other Claims on Central Bank (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_21,"Monetary, Banking Institutions, Foreign Assets (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_22A,"Monetary, Banking Institutions, Claims on Central Government (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_22B,"Monetary, Banking Institutions, Claims on State and Local Governments (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_22C,"Monetary, Banking Institutions, Claims on Public Nonfinancial Corporations (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_22D,"Monetary, Banking Institutions, Claims on Private Sector (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_22G,"Monetary, Banking Institutions, Claims on Nonbank Financial Institutions (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_24,"Monetary, Banking Institutions, Demand Deposits (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_25,"Monetary, Banking Institutions, Time, Savings, and Foreign Currency Deposits (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_26AA,"Monetary, Deposit Money Banks, Securities Other than Shares, Money Market Instruments (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_26B,"Monetary, Deposit Money Banks, Restricted Deposits (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_26C,"Monetary, Banking Institutions, Foreign Liabilities (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_26G,"Monetary, Banking Institutions, Credit from Monetary Authorities (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_26J,"Monetary, Banking Institutions, Liabilities to Other Financial Corporations (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_27R,"Monetary, Banking Institutions, Other Items, Net (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_31N,"Monetary, Monetary Survey, Foreign Assets, Net (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_32,"Monetary, Monetary Survey, Domestic Credit (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_32B,"Monetary, Monetary Survey, Claims on State and Local Governments (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_32C,"Monetary, Monetary Survey, Claims on Nonfinancial Public Corporations (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_32D,"Monetary, Monetary Survey, Claims on Private Sector (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_32G,"Monetary, Monetary Survey, Claims on Nonbank Financial Institutions (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_34,"Monetary, Monetary Survey, Money (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_35,"Monetary, Monetary Survey, Quasi-Money (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_35L,"Monetary, Monetary Survey, Money plus Quasi-Money (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_36AA,"Monetary, Monetary Survey, Securities Other Than Shares, Money Market Instruments (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_36J,"Monetary, Monetary Survey, Liabilities to Other Financial Corporations (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_37A,"Monetary, Monetary Survey, Capital Accounts (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_NSRF_37R,"Monetary, Monetary Survey, Other Items, Net (Non-Standardized Presentation)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FAA,"Monetary, Central Bank, Assets",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASAD,"Monetary, Central Bank Survey, Claims on Other Depository Corporations",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASAF,"Monetary, Central Bank Survey, Net Foreign Assets, Claims on Non-residents",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASAFOIL,"Monetary, Central Bank Survey, Net Foreign Assets, Claims on Non-residents, Other Foreign Assets, International Liquidity",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASAOF,"Monetary, Central Bank Survey, Claims on Other Sectors, Claims on Other Financial Corporations",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASAOP,"Monetary, Central Bank Survey, Claims on Other Sectors, Claims on Private Sector",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASAOS,"Monetary, Central Bank Survey, Claims on Other Sectors, Claims on State and Local Government",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASDS,"Monetary, Central Bank Survey, Deposits and Securities other than Shares Excluded from Monetary Base",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASDSB,"Monetary, Central Bank Survey, Deposits and Securities other than Shares Excluded from Monetary Base, Deposits Included In Broad Money",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASDSD,"Monetary, Central Bank Survey, Deposits and Securities other than Shares Excluded from Monetary Base, Deposits Excluded from Broad Money",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASDSO,"Monetary, Central Bank Survey, Deposits and Securities other than Shares Excluded from Monetary Base, Securities other than Shares Excluded from Broad Money",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASDSS,"Monetary, Central Bank Survey, Deposits and Securities other than Shares Excluded from Monetary Base, Securities other than Shares Included In Broad Money",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASF,"Monetary, Central Bank Survey, Net Foreign Assets",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASL,"Monetary, Central Bank Survey, Loans",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASLD,"Monetary, Central Bank Survey, Other Liabilities To Other Depository Corporations",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASLF,"Monetary, Central Bank Survey, Net Foreign Assets, Liabilities To Non-residents",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASLFOIL,"Monetary, Central Bank Survey, Net Foreign Assets, Liabilities To Non-residents, Other Foreign Liabilities, International Liquidity",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASLG,"Monetary, Central Bank Survey, Net Claims on Central Government, Liabilities To Central Government",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASMBC,"Monetary, Central Bank Survey, Monetary Base, Currency In Circulation",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASMBLD,"Monetary, Central Bank Survey, Monetary Base, Liabilities To Other Depository Corporations",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASMBLO,"Monetary, Central Bank Survey, Monetary Base, Liabilities To Other Sectors",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FASO,"Monetary, Central Bank Survey, Other Items (Net)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSAD,"Monetary, Depository Corporations Survey, Domestic Claims (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSADG,"Monetary, Depository Corporations Survey, Domestic Claims, Net Claims on Central Government, Claims on Central Government (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSAF,"Monetary, Depository Corporations Survey, Net Foreign Assets, Claims on Non-residents (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSAO,"Monetary, Depository Corporations Survey, Domestic Claims, Claims on Other Sectors (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSAOF,"Monetary, Depository Corporations Survey, Domestic Claims, Claims on Other Sectors, Claims on Other Financial Corporations (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSAOG,"Monetary, Depository Corporations Survey, Domestic Claims, Claims on Other Sectors, Claims on State and Local Government (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSAON,"Monetary, Depository Corporations Survey, Domestic Claims, Claims on Other Sectors, Claims on Public Non-financial Corporations (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSAOP,"Monetary, Depository Corporations Survey, Domestic Claims, Claims on Other Sectors, Claims on Private Sector (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSB,"Monetary, Depository Corporations Survey, Broad Money Liabilities (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSBC,"Monetary, Depository Corporations Survey, Broad Money Liabilities, Currency Outside Depository Corporations (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSBO,"Monetary, Depository Corporations Survey, Broad Money Liabilities, Other Deposits (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSBR,"Depository Corporations Survey, Ratio of Monetary Base to Broad Money, Percent",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSBS,"Monetary, Depository Corporations Survey, Broad Money Liabilities, Securities other than Shares (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSBT,"Monetary, Depository Corporations Survey, Broad Money Liabilities, Transferable Deposits (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSDG,"Monetary, Depository Corporations Survey, Domestic Claims, Net Claims on Central Government (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSDX,"Monetary, Depository Corporations Survey, Deposits Excluded from Broad Money (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSE,"Monetary, Depository Corporations Survey, Shares and Other Equity (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSF,"Monetary, Depository Corporations Survey, Net Foreign Assets (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSFD,"Monetary, Depository Corporations Survey, Financial Derivatives (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_MFS_SRF_FDSLF,"Monetary, Depository Corporations Survey, Net Foreign Assets, Liabilities to Non-residents (refers to the Depository Corporations)",0,0,
IMF_IFS,IMF_IFS_NC,"National Accounts, GDP, Final Consumption Expenditure",0,0,
IMF_IFS,IMF_IFS_NCGG,"National Accounts, GDP, Final Consumption Expenditure, Public Sector (General Government and Public Corporations), General Government",0,0,
IMF_IFS,IMF_IFS_NCGGC,"National Accounts, GDP, Final Consumption Expenditure, Public Sector (General Government and Public Corporations), General Government, Collective",0,0,
IMF_IFS,IMF_IFS_NCGGI,"National Accounts, GDP, Final Consumption Expenditure, Public Sector (General Government and Public Corporations), General Government, Individual",0,0,
IMF_IFS,IMF_IFS_NCP,"National Accounts, GDP, Final Consumption Expenditure, Private Sector (Households and Non-profit Institutions Serving Households)",0,0,
IMF_IFS,IMF_IFS_NCPHI,"National Accounts, GDP, Final Consumption Expenditure, Private Sector (Households and Non-profit Institutions Serving Households), Households (Individual)",0,0,
IMF_IFS,IMF_IFS_NCPHN,"National Accounts, GDP, Final Consumption Expenditure, Private Sector (Households and Non-profit Institutions Serving Households), Non-profit Institutions Serving Households (NPISHs) (Individual)",0,0,
IMF_IFS,IMF_IFS_NFI,"National Accounts, GDP, Gross Capital Formation, Gross Fixed Capital Formation",0,0,
IMF_IFS,IMF_IFS_NGDP_D,"National Accounts, Gross Domestic Product, Deflator",0,0,
IMF_IFS,IMF_IFS_NI,"National Accounts, GDP, Gross Capital Formation",0,0,
IMF_IFS,IMF_IFS_NINVP,"National Accounts, GDP, Gross Capital Formation, Private Sector (Corporations, Households, and Non-profit Institutions Serving Households), Changes in Inventories",0,0,
IMF_IFS,IMF_IFS_NM,"National Accounts, GDP, External Balance of Goods and Services, Imports of Goods and Services",0,0,
IMF_IFS,IMF_IFS_NMG,"National Accounts, GDP, External Balance of Goods and Services, Imports of Goods and Services, Imports of Goods",0,0,
IMF_IFS,IMF_IFS_NMS,"National Accounts, GDP, External Balance of Goods and Services, Imports of Goods and Services, Imports of Services",0,0,
IMF_IFS,IMF_IFS_NNXGS,"National Accounts, GDP, External Balance of Goods and Services",0,0,
IMF_IFS,IMF_IFS_NSDGDP,"National Accounts, Memorandum Items, Statistical Discrepancy in Gross Domestic Product",0,0,
IMF_IFS,IMF_IFS_NX,"National Accounts, GDP, External Balance of Goods and Services, Exports of Goods and Services",0,0,
IMF_IFS,IMF_IFS_NXG,"National Accounts, GDP, External Balance of Goods and Services, Exports of Goods and Services, Exports of Goods",0,0,
IMF_IFS,IMF_IFS_NXS,"National Accounts, GDP, External Balance of Goods and Services, Exports of Goods and Services, Exports of Services",0,0,
IMF_IFS,IMF_IFS_RAFAGOLDNV,"International Reserves and Liquidity, Liquidity, Gold Holdings, National Valuation",0,0,
IMF_IFS,IMF_IFS_RAXGFX,"International Reserves and Liquidity, Liquidity, Total Reserves excluding Gold, Foreign Exchange",0,0,
IMF_IFS,IMF_IFS_TG,"External Trade, Goods, Value",0,0,
IMF_PCTOT,IMF_PCTOT_M,"Commodity Import Price Index, Individual Commodites Weighted by Ratio of Imports to Total Commodity Imports",0,0,
IMF_PCTOT,IMF_PCTOT_M_GDP,"Commodity Import Price Index, Individual Commodites Weighted by Ratio of Imports to GDP",0,0,
IMF_PCTOT,IMF_PCTOT_X,"Commodity Export Price Index, Individual Commodites Weighted by Ratio of Exports to Total Commodity Exports",0,0,
IMF_PCTOT,IMF_PCTOT_XM,"Commodity Net Export Price Index, Individual Commodities Weighted by Ratio of Net Exports to Total Commodity Trade",0,0,
IMF_PCTOT,IMF_PCTOT_XM_GDP,"Commodity Net Export Price Index, Individual Commodities Weighted by Ratio of Net Exports to GDP",0,0,
IMF_PCTOT,IMF_PCTOT_X_GDP,"Commodity Export Price Index, Individual Commodites Weighted by Ratio of Exports to GDP",0,0,
IMF_WEO,IMF_WEO_BCA,"Current account balance, U.S. dollars, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_BCA.json
IMF_WEO,IMF_WEO_BCA_NGDPD,"Current account balance, Percent of GDP",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_BCA_NGDPD.json
IMF_WEO,IMF_WEO_GGR,"General government revenue, National currency, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_GGR.json
IMF_WEO,IMF_WEO_GGR_NGDP,"General government revenue, Percent of GDP",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_GGR_NGDP.json
IMF_WEO,IMF_WEO_GGSB,"General government structural balance, National currency, Billions",0,0,
IMF_WEO,IMF_WEO_GGSB_NPGDP,"General government structural balance, Percent of potential GDP",0,0,
IMF_WEO,IMF_WEO_GGX,"General government total expenditure, National currency, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_GGX.json
IMF_WEO,IMF_WEO_GGXCNL,"General government net lending/borrowing, National currency, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_GGXCNL.json
IMF_WEO,IMF_WEO_GGXCNL_NGDP,"General government net lending/borrowing, Percent of GDP",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_GGXCNL_NGDP.json
IMF_WEO,IMF_WEO_GGXONLB_NGDP,"General government primary net lending/borrowing, Percent of GDP",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_GGXONLB_NGDP.json
IMF_WEO,IMF_WEO_GGXWDN,"General government net debt, National currency, Billions",0,0,
IMF_WEO,IMF_WEO_GGXWDN_NGDP,"General government net debt, Percent of GDP",0,0,
IMF_WEO,IMF_WEO_GGX_NGDP,"General government total expenditure, Percent of GDP",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_GGX_NGDP.json
IMF_WEO,IMF_WEO_LE,"Employment, Persons, Millions",0,0,
IMF_WEO,IMF_WEO_LP,"Population, Persons, Millions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_LP.json
IMF_WEO,IMF_WEO_LUR,"Unemployment rate, Percent of total labor force",0,0,
IMF_WEO,IMF_WEO_NGAP_NPGDP,"Output gap in percent of potential GDP, Percent of potential GDP",0,0,
IMF_WEO,IMF_WEO_NGDP,"Gross domestic product, current prices, National currency, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDP.json
IMF_WEO,IMF_WEO_NGDPD,"Gross domestic product, current prices, U.S. dollars, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDPD.json
IMF_WEO,IMF_WEO_NGDPDPC,"Gross domestic product per capita, current prices, U.S. dollars, Units",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDPDPC.json
IMF_WEO,IMF_WEO_NGDPPC,"Gross domestic product per capita, current prices, National currency, Units",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDPPC.json
IMF_WEO,IMF_WEO_NGDPRPC,"Gross domestic product per capita, constant prices, National currency, Units",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDPRPC.json
IMF_WEO,IMF_WEO_NGDPRPPPPC,"Gross domestic product per capita, constant prices, Purchasing power parity; 2017 international dollar, Units",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDPRPPPPC.json
IMF_WEO,IMF_WEO_NGDP_D,"Gross domestic product, deflator, Index",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDP_D.json
IMF_WEO,IMF_WEO_NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices, National currency, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDP_FY.json
IMF_WEO,IMF_WEO_NGDP_R,"Gross domestic product, constant prices, National currency, Billions",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDP_R.json
IMF_WEO,IMF_WEO_NGDP_RPCH,"Gross domestic product, constant prices, Percent change",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGDP_RPCH.json
IMF_WEO,IMF_WEO_NGSD_NGDP,"Gross national savings, Percent of GDP",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NGSD_NGDP.json
IMF_WEO,IMF_WEO_NID_NGDP,"Total investment, Percent of GDP",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_NID_NGDP.json
IMF_WEO,IMF_WEO_PCPI,"Inflation, average consumer prices, Index",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_PCPI.json
IMF_WEO,IMF_WEO_PCPIE,"Inflation, end of period consumer prices, Index",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_PCPIE.json
IMF_WEO,IMF_WEO_PCPIEPCH,"Inflation, end of period consumer prices, Percent change",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_PCPIEPCH.json
IMF_WEO,IMF_WEO_PCPIPCH,"Inflation, average consumer prices, Percent change",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_PCPIPCH.json
IMF_WEO,IMF_WEO_PPPPC,"Gross domestic product per capita, current prices, Purchasing power parity; international dollars, Units",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_PPPPC.json
IMF_WEO,IMF_WEO_PPPSH,"Gross domestic product based on purchasing-power-parity (PPP) share of world total, Percent",1,1,exports/data360/nepal_summary/samples/IMF_WEO_IMF_WEO_PPPSH.json
IMF_WEO,IMF_WEO_TM_RPCH,"Volume of imports of goods and services, Percent change",0,0,
IMF_WEO,IMF_WEO_TX_RPCH,"Volume of exports of goods and services, Percent change",0,0,
IMF_WORLD,IMF_WORLD_RTGSE_RM_GDP,Excise Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTGSGV_RM_GDP,VAT Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTGSG_RM_GDP,General Goods and Services Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTGS_RM_GDP,Goods and Services Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTIC_RM_GDP,Corporate Income Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTII_RM_GDP,Individual Income Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTI_RM_GDP,Income Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTPAY_RM_GDP,Taxes on Payroll and Workforce Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTP_RM_GDP,Property Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RTT_RM_GDP,Trade Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_RT_RM_GDP,Tax Revenue in Percent of GDP,0,0,
IMF_WORLD,IMF_WORLD_R_RM_GDP,Total Revenue in Percent of GDP,0,0,
ITU_DH,ACT_MOB_SB,Active mobile-broadband subscriptions (ITU),0,0,
ITU_DH,INT_BAND_PER_PS,International bandwidth usage - per capita,0,0,
ITU_DH,INT_BAND_PER_USR,International bandwidth usage - per internet user,0,0,
ITU_DH,INT_CONN_BAND,International bandwidth usage,0,0,
ITU_DH,ITU_DH_ACT_MOB_PER_100,Active mobile-broadband subscriptions per 100 inhabitants (ITU),0,0,
ITU_DH,ITU_DH_COMP_INT_GTW,Competition in International Gateways (ITU),0,0,
ITU_DH,ITU_DH_COMP_INT_SER,Competition in Internet Services (ITU),0,0,
ITU_DH,ITU_DH_FIX_BR_SUB_PER_100,Fixed-broadband subscriptions per 100 inhabitants (ITU),0,0,
ITU_DH,ITU_DH_HH_COMP,Percentage of households with a computer (ITU),0,0,
ITU_DH,ITU_DH_HH_INT,Percentage of households with internet access at home (ITU),0,0,
ITU_DH,ITU_DH_HH_RAD,Percentage of households with a radio (ITU),0,0,
ITU_DH,ITU_DH_HH_TV,Percentage of households with TV (ITU),0,0,
ITU_DH,ITU_DH_INT_BAND_PER_CAP,International bandwidth usage - per capita,0,0,
ITU_DH,ITU_DH_INT_BAND_PER_INT_USR,International bandwidth usage - per internet user,0,0,
ITU_DH,ITU_DH_INT_CONN_BAND_CAP,Lit/equipped international bandwidth capacity,0,0,
ITU_DH,ITU_DH_INT_USER_PT,Percentage of individuals using the internet (ITU),0,0,
ITU_DH,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),0,0,
ITU_DH,ITU_DH_POP_COV_2G,"Population coverage, at least 2G",0,0,
ITU_DH,ITU_DH_POP_COV_5G,"Population coverage, at least 5G",0,0,
ITU_DH,ITU_DH_PRI_DO_MOB,Price of data-only mobile broadband bundle (ITU),0,0,
ITU_DH,ITU_DH_PRI_FIX_BB_5G,Price of a fixed broadband basket 5GB (ITU),0,0,
ITU_DH,ITU_DH_PRI_HU_VD,Price of a high usage voice and data bundle (ITU),0,0,
ITU_DH,ITU_DH_PRI_LU_MOB,Price of a mobile-cellular basket low usage (ITU),0,0,
ITU_DH,ITU_DH_TRAF_FIX_BB,Fixed-broadband internet traffic,0,0,
ITU_DH,ITU_DH_TRAF_MOB_BB,Mobile-broadband internet traffic within the country,0,0,
ITU_DH,IT_BB_FIX_PSB,Fixed-broadband Internet traffic - per subscription,0,0,
ITU_DH,IT_BB_FIX_TRF,Fixed-broadband internet traffic,0,0,
ITU_DH,IT_BB_MOB_PSB,Mobile-broadband Internet traffic within the country - per subscription,0,0,
ITU_DH,IT_BB_MOB_TRF,Mobile-broadband internet traffic within the country,0,0,
ITU_DH,IT_CEL_SETS,Mobile-cellular subscriptions (ITU),0,0,
ITU_DH,IT_COMP_INT_GTW,Competition in International Gateways (ITU),0,0,
ITU_DH,IT_COMP_INT_SER,Competition in Internet Services (ITU),0,0,
ITU_DH,IT_HH_COMP,Percentage of households with a computer (ITU),0,0,
ITU_DH,IT_HH_INT,Percentage of households with internet access at home (ITU),0,0,
ITU_DH,IT_HH_RAD,Percentage of households with a radio (ITU),0,0,
ITU_DH,IT_HH_TV,Percentage of households with TV (ITU),0,0,
ITU_DH,IT_MLT_MAIN,Fixed-telephone subscriptions (ITU),0,0,
ITU_DH,IT_NET_BBND,Fixed-broadband subscriptions (ITU),0,0,
ITU_DH,IT_NET_USER,Percentage of individuals using the internet (ITU),0,0,
ITU_DH,MOB_COV_2G,"Population coverage, at least 2G",0,0,
ITU_DH,MOB_COV_3G,"Population coverage, at least 3G",0,0,
ITU_DH,MOB_COV_5G,"Population coverage, at least 5G",0,0,
ITU_DH,PRI_DO_MOB,Price of data-only mobile broadband bundle (ITU),1,0,exports/data360/nepal_summary/samples/ITU_DH_PRI_DO_MOB.json
ITU_DH,PRI_FIX_BB_5G,Price of a fixed broadband basket 5GB (ITU),1,0,exports/data360/nepal_summary/samples/ITU_DH_PRI_FIX_BB_5G.json
ITU_DH,PRI_HU_VD,Price of a high usage voice and data bundle (ITU),1,0,exports/data360/nepal_summary/samples/ITU_DH_PRI_HU_VD.json
ITU_DH,PRI_LU_MOB,Price of a mobile-cellular basket low usage (ITU),0,0,
ITU_DH,PRI_LU_VD,Price of a low usage voice and data bundle (ITU),1,0,exports/data360/nepal_summary/samples/ITU_DH_PRI_LU_VD.json
ITU_GCI,ITU_GCI_CDS_CYB_PROF_TRAIN,Training for Cybersecurity Professionals - CDS2 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_CDS_GOV_MCNSM,Government Incentive Mechanisms - CDS6 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_CDS_NAT_CYB_IND,National cybersecurity industry - CDS5 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_CDS_PUB_CYB_AWE,Public cybersecurity awareness campaigns - CDS1 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_CDS_RND_PROG,Research and development programs on cybersecurity -CDS4 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_CDS_SCORE,Capacity Development Score - CDS (ITU GCI),0,0,
ITU_GCI,ITU_GCI_COOP_BLTRL_AGR,Bilateral agreements on cybersecurity cooperation with other countries - CS1 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_COOP_CYB_MULT_AGR,Cybersecurity multilateral agreements -CS3 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_COOP_GOV_INT_PART,Government participation in international mechanisms related to cybersecurity activities -CS2 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_COOP_INTER_AGNCY,Inter-agency - CS5 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_COOP_PPPS,Partnerships with the private sector - CS4 (ITU GCI),0,0,
ITU_GCI,ITU_GCI_COOP_SCORE,Cooperative Score - CS (ITU GCI),0,0,
